cusno,gender,age,region,trans_id,date,day,product_20,product_21,price_20,price_21,quantity_20,quantity_21,time_20,time_21,amount_20,amount_21,year,month,quarter,age_group
1137,0,36,8,49786,2020-12-09 06:43:40.342034204,Wednesday,10,10,15337.0,19575.600000000002,58.8,42.839999999999996,5,14,782187.0,838618.704,2020,12,4,30s
1137,0,36,8,11684,2020-12-17 05:42:53.897389736,Thursday,10,10,26973.0,45141.8,72.0,19.319999999999997,5,20,620379.0,872139.5759999999,2020,12,4,30s
1137,0,36,8,37907,2020-12-19 01:31:09.666966696,Saturday,10,10,17650.0,18541.600000000002,37.199999999999996,21.84,14,22,458900.0,404948.54400000005,2020,12,4,30s
1137,0,36,8,22870,2021-01-28 01:42:40.936093608,Thursday,10,10,38282.0,45036.200000000004,36.12,33.51599999999999,14,3,1382745.8399999999,1509433.2791999998,2021,1,1,30s
1137,0,36,8,26111,2021-06-08 15:07:52.007200720,Tuesday,10,10,40483.0,41663.600000000006,117.6,78.96,23,14,3805402.0,3289757.856,2021,6,2,30s
1137,0,36,8,41758,2021-08-05 05:35:50.495049504,Thursday,10,10,33580.0,32443.4,82.8,57.11999999999999,9,3,2283440.0,1853167.0079999997,2021,8,3,30s
1137,0,36,8,45448,2021-08-10 20:30:53.465346536,Tuesday,10,10,8986.0,50028.00000000001,6.0,19.319999999999997,4,17,206678.0,966540.96,2021,8,3,30s
1137,0,36,8,38492,2021-09-26 03:23:38.181818176,Sunday,10,10,45863.0,34497.100000000006,49.199999999999996,36.959999999999994,10,7,2017972.0,1275012.816,2021,9,3,30s
1137,0,36,8,19140,2021-09-26 20:54:56.489648960,Sunday,10,10,46906.0,18815.5,114.0,40.31999999999999,8,10,2251488.0,758640.9599999998,2021,9,3,30s
1137,0,36,8,38526,2021-12-17 17:06:14.797479744,Friday,10,10,22152.0,18002.600000000002,8.4,11.76,14,19,310128.0,211710.57600000003,2021,12,4,30s
1138,0,16,1,20535,2020-08-01 04:21:05.886588660,Saturday,30,30,39781.0,42328.0,15.6,17.429999999999996,12,19,3301823.0,737777.0399999998,2020,8,3,10s
1138,0,16,1,17776,2020-09-27 17:03:56.543654364,Sunday,30,30,22317.0,41934.200000000004,24.0,19.74,13,13,2097798.0,827781.108,2020,9,3,10s
1138,0,16,1,23223,2020-12-23 03:38:28.190819080,Wednesday,30,30,14577.0,15985.2,9.299999999999999,12.389999999999999,12,2,860043.0,198056.628,2020,12,4,10s
1138,0,16,1,28102,2021-01-27 09:56:30.459045904,Wednesday,30,30,7882.0,25148.2,14.1,13.44,15,20,504448.0,337991.808,2021,1,1,10s
1138,0,16,1,22283,2021-01-27 11:41:38.289828980,Wednesday,30,30,22948.0,39833.200000000004,13.5,6.72,16,24,734336.0,267679.104,2021,1,1,10s
1138,0,16,1,38956,2021-03-08 18:53:40.882088208,Monday,30,30,25835.0,29954.100000000002,11.4,4.409999999999999,21,2,542535.0,132097.58099999998,2021,3,1,10s
1138,0,16,1,49703,2021-04-23 13:30:30.783078304,Friday,30,30,6187.0,11555.500000000002,6.8999999999999995,1.2599999999999998,5,12,37122.0,14559.93,2021,4,2,10s
1138,0,16,1,27356,2021-06-30 23:17:48.226822680,Wednesday,30,30,22019.0,34457.5,6.6,2.3099999999999996,16,1,242209.0,79596.82499999998,2021,6,2,10s
1138,0,16,1,45778,2021-07-23 00:27:13.123312328,Friday,30,30,30047.0,54544.600000000006,25.2,9.45,11,9,1352115.0,515446.47000000003,2021,7,3,10s
1138,0,16,1,29274,2021-07-26 00:17:34.185418544,Monday,30,30,42118.0,21668.9,22.5,19.74,13,6,3959092.0,427744.086,2021,7,3,10s
1138,0,16,1,33498,2021-09-11 18:12:55.517551752,Saturday,30,30,10608.0,22819.500000000004,14.7,8.819999999999999,10,1,445536.0,201267.99,2021,9,3,10s
1139,0,51,10,32047,2020-02-07 03:51:25.868586858,Friday,20,20,26235.0,47487.00000000001,99.0,53.9,7,6,2020095.0,2559549.3000000003,2020,2,1,50s
1139,0,51,10,21334,2020-08-16 00:02:35.535553556,Sunday,20,20,48858.0,39384.4,52.0,24.5,20,24,1710030.0,964917.8,2020,8,3,50s
1139,0,51,10,32727,2020-08-25 20:35:12.691269128,Tuesday,20,20,39234.0,50793.600000000006,54.0,13.299999999999999,17,11,745446.0,675554.88,2020,8,3,50s
1139,0,51,10,13348,2020-12-23 14:09:15.175517552,Wednesday,20,20,22233.0,45092.3,56.0,38.5,10,1,1222815.0,1736053.55,2020,12,4,50s
1139,0,51,10,37634,2021-06-14 06:02:54.977497752,Monday,20,20,3422.0,45089.00000000001,70.0,21.0,8,9,102660.0,946869.0000000001,2021,6,2,50s
1139,0,51,10,37923,2021-06-18 08:10:13.501350136,Friday,20,20,49889.0,51011.4,80.0,36.4,23,14,2594228.0,1856814.96,2021,6,2,50s
1139,0,51,10,47231,2021-10-23 00:11:39.909991000,Saturday,20,20,17435.0,3366.0000000000005,43.0,4.199999999999999,16,4,104610.0,14137.199999999999,2021,10,4,50s
1140,0,27,1,14353,2020-02-08 00:52:59.837983798,Saturday,30,30,21793.0,35490.4,84.0,65.8,15,12,2048542.0,2335268.32,2020,2,1,20s
1140,0,27,1,17799,2020-03-01 05:32:40.396039604,Sunday,30,30,29965.0,52366.600000000006,47.0,52.5,21,4,2247375.0,2749246.5000000005,2020,3,1,20s
1140,0,27,1,30555,2020-07-15 14:36:28.298829882,Wednesday,30,30,25162.0,18410.7,38.0,2.0999999999999996,13,3,75486.0,38662.469999999994,2020,7,3,20s
1140,0,27,1,16005,2020-07-20 10:15:05.130513050,Monday,30,30,31462.0,15085.400000000001,34.0,30.799999999999997,20,14,1384328.0,464630.32,2020,7,3,20s
1140,0,27,1,48479,2020-12-18 09:44:59.189918992,Friday,30,30,42018.0,21401.600000000002,41.0,56.699999999999996,19,12,3403458.0,1213470.72,2020,12,4,20s
1140,0,27,1,15225,2021-02-05 19:58:20.630063004,Friday,30,30,30910.0,14458.400000000001,91.0,7.699999999999999,21,7,340010.0,111329.68000000001,2021,2,1,20s
1140,0,27,1,45390,2021-02-12 09:40:05.400540052,Friday,30,30,6407.0,22294.800000000003,12.0,13.299999999999999,6,20,121733.0,296520.84,2021,2,1,20s
1140,0,27,1,18081,2021-03-13 12:47:09.882988296,Saturday,30,30,45877.0,49692.50000000001,25.0,33.599999999999994,22,14,2202096.0,1669668.0,2021,3,1,20s
1140,0,27,1,20387,2021-05-05 18:07:18.523852384,Wednesday,30,30,31293.0,14339.6,88.0,10.5,16,12,469395.0,150565.80000000002,2021,5,2,20s
1140,0,27,1,27719,2021-07-17 16:32:41.476147616,Saturday,30,30,8098.0,16195.300000000001,69.0,25.2,24,21,291528.0,408121.56,2021,7,3,20s
1140,0,27,1,16253,2021-08-19 11:16:17.497749776,Thursday,30,30,6304.0,18210.5,42.0,10.5,21,7,94560.0,191210.25,2021,8,3,20s
1140,0,27,1,49478,2021-08-21 10:34:48.928892888,Saturday,30,30,23522.0,12608.2,72.0,24.5,14,19,823270.0,308900.9,2021,8,3,20s
1140,0,27,1,18880,2021-09-19 01:25:58.595859584,Sunday,30,30,23007.0,54799.8,37.0,25.9,20,18,851259.0,1419314.82,2021,9,3,20s
1140,0,27,1,20539,2021-12-01 22:38:03.348334832,Wednesday,30,30,22545.0,24319.9,60.0,65.8,8,1,2119230.0,1600249.42,2021,12,4,20s
1141,1,53,7,18792,2020-02-16 19:08:39.531953195,Sunday,20,20,37978.0,54465.4,69.0,53.199999999999996,9,1,2886328.0,2897559.28,2020,2,1,50s
1141,1,53,7,11767,2020-07-21 07:16:39.099909990,Tuesday,20,20,42668.0,31330.2,71.0,11.899999999999999,6,15,725356.0,372829.37999999995,2020,7,3,50s
1141,1,53,7,24606,2020-08-07 12:47:27.164716472,Friday,20,20,9318.0,27021.500000000004,43.0,58.099999999999994,16,6,773394.0,1569949.1500000001,2020,8,3,50s
1141,1,53,7,33618,2020-08-24 11:17:43.906390640,Monday,20,20,49215.0,43838.3,86.0,62.3,11,2,4380135.0,2731126.09,2020,8,3,50s
1141,1,53,7,16783,2020-10-10 20:27:26.084608460,Saturday,20,20,10588.0,17739.7,76.0,64.39999999999999,15,7,974096.0,1142436.68,2020,10,4,50s
1141,1,53,7,33912,2021-07-07 09:29:17.335733568,Wednesday,20,20,30073.0,40638.4,88.0,10.5,18,5,451095.0,426703.2,2021,7,3,50s
1141,1,53,7,19566,2021-10-07 10:58:51.953195320,Thursday,20,20,32111.0,49184.3,27.0,57.4,9,18,2633102.0,2823178.8200000003,2021,10,4,50s
1142,1,79,2,44886,2020-01-23 04:39:40.558055805,Thursday,20,20,6136.0,51201.700000000004,53.4,26.459999999999997,2,13,386568.0,1354796.982,2020,1,1,70s
1142,1,79,2,44039,2020-05-09 12:21:31.809180918,Saturday,20,20,42077.0,30553.600000000002,42.6,8.399999999999999,22,20,841540.0,256650.23999999996,2020,5,2,70s
1142,1,79,2,10171,2020-06-11 01:49:44.338433842,Thursday,20,20,20110.0,22903.100000000002,29.4,26.459999999999997,18,9,1266930.0,606016.026,2020,6,2,70s
1142,1,79,2,28733,2020-07-11 15:59:25.436543654,Saturday,20,20,28375.0,34145.100000000006,43.8,29.4,23,11,1986250.0,1003865.9400000002,2020,7,3,70s
1142,1,79,2,42124,2021-01-03 02:28:02.808280828,Sunday,20,20,22303.0,41732.9,39.0,24.779999999999998,18,4,1315877.0,1034141.262,2021,1,1,70s
1142,1,79,2,34361,2021-01-25 03:37:27.704770476,Monday,20,20,34969.0,20894.5,54.0,20.58,22,12,1713481.0,430008.80999999994,2021,1,1,70s
1142,1,79,2,45035,2021-05-19 22:02:37.695769576,Wednesday,20,20,10850.0,47565.100000000006,20.4,8.399999999999999,8,17,217000.0,399546.83999999997,2021,5,2,70s
1142,1,79,2,13053,2021-07-05 01:25:06.750675064,Monday,20,20,5139.0,7535.000000000001,10.2,37.8,24,13,462510.0,284823.0,2021,7,3,70s
1142,1,79,2,33954,2021-09-08 04:21:31.809180920,Wednesday,20,20,45403.0,28886.000000000004,4.2,37.379999999999995,24,24,4040867.0,1079758.68,2021,9,3,70s
1143,0,29,8,39185,2020-10-29 09:30:35.103510352,Thursday,10,10,30835.0,41495.3,24.0,10.079999999999998,20,17,370020.0,418272.62399999995,2020,10,4,30s
1143,0,29,8,46469,2020-11-20 00:09:13.015301528,Friday,10,10,2465.0,35909.5,10.799999999999999,18.479999999999997,21,7,54230.0,663607.5599999999,2020,11,4,30s
1143,0,29,8,35994,2020-12-28 18:33:31.161116112,Monday,10,10,40971.0,47149.3,109.2,20.159999999999997,13,23,983304.0,950529.8879999999,2020,12,4,30s
1143,0,29,8,39511,2021-03-21 17:01:46.930693072,Sunday,10,10,26210.0,39628.600000000006,50.4,14.111999999999997,8,1,1320984.0,559238.8032,2021,3,1,30s
1143,0,29,8,48901,2021-07-06 17:43:06.858685864,Tuesday,10,10,4887.0,15195.400000000001,19.2,56.27999999999999,21,5,327429.0,855197.1119999998,2021,7,3,30s
1143,0,29,8,28880,2021-08-11 22:47:50.927092704,Wednesday,10,10,8788.0,16148.000000000002,117.6,72.24,14,12,755768.0,1166531.52,2021,8,3,30s
1143,0,29,8,48719,2021-12-04 03:11:58.271827184,Saturday,10,10,22931.0,5786.000000000001,90.0,70.55999999999999,1,19,1926204.0,408260.16,2021,12,4,30s
1143,0,29,8,10386,2021-12-11 17:25:32.673267328,Saturday,10,10,30820.0,45281.50000000001,64.8,69.71999999999998,16,21,2558060.0,3157026.1799999997,2021,12,4,30s
1144,0,32,3,41619,2020-05-16 02:03:16.579657966,Saturday,10,10,4175.0,26012.800000000003,110.39999999999999,59.64,8,22,296425.0,1551403.3920000002,2020,5,2,30s
1144,0,32,3,11544,2020-11-28 23:40:16.201620160,Saturday,10,10,12841.0,20703.100000000002,34.8,18.479999999999997,18,6,282502.0,382593.288,2020,11,4,30s
1144,0,32,3,46691,2020-11-30 03:42:21.494149412,Monday,10,10,26017.0,21631.5,118.8,76.44,5,2,2367547.0,1653511.8599999999,2020,11,4,30s
1144,0,32,3,41003,2020-12-27 05:45:46.714671468,Sunday,10,10,5854.0,18271.0,82.8,7.559999999999999,22,22,52686.0,138128.75999999998,2020,12,4,30s
1144,0,32,3,14498,2021-03-20 04:14:02.484248424,Saturday,10,10,43169.0,51097.200000000004,52.07999999999999,14.111999999999997,5,10,2248241.5199999996,721083.6863999999,2021,3,1,30s
1144,0,32,3,32177,2021-07-15 11:58:46.552655264,Thursday,10,10,48324.0,12670.900000000001,94.8,38.63999999999999,8,22,2222904.0,489603.576,2021,7,3,30s
1144,0,32,3,22180,2021-08-08 08:56:27.218721872,Sunday,10,10,5523.0,22496.100000000002,97.2,54.599999999999994,20,3,358995.0,1228287.06,2021,8,3,30s
1144,0,32,3,22694,2021-11-06 04:06:59.081908192,Saturday,10,10,17522.0,35490.4,52.8,50.4,13,19,1051320.0,1788716.16,2021,11,4,30s
1144,0,32,3,48599,2021-11-26 19:58:55.193519352,Friday,10,10,6205.0,45615.9,97.2,47.87999999999999,9,15,353685.0,2184089.2919999994,2021,11,4,30s
1145,1,21,7,37321,2020-01-01 14:01:02.646264626,Wednesday,30,30,29899.0,18350.2,88.0,20.299999999999997,2,6,867071.0,372509.05999999994,2020,1,1,20s
1145,1,21,7,23502,2020-04-22 15:36:22.898289828,Wednesday,30,30,38561.0,53587.600000000006,98.0,51.8,17,21,2853514.0,2775837.68,2020,4,2,20s
1145,1,21,7,48451,2020-05-07 18:18:23.870387038,Thursday,30,30,31804.0,48709.100000000006,61.0,65.1,21,22,2957772.0,3170962.41,2020,5,2,20s
1145,1,21,7,28826,2021-02-24 09:01:29.648964896,Wednesday,30,30,43787.0,6242.500000000001,58.0,27.299999999999997,18,2,1707693.0,170420.25,2021,2,1,20s
1145,1,21,7,17034,2021-04-20 10:09:54.059405936,Tuesday,30,30,6623.0,29561.4,32.0,43.4,18,4,410626.0,1282964.76,2021,4,2,20s
1145,1,21,7,31243,2021-05-21 14:20:37.803780376,Friday,30,30,43056.0,10448.900000000001,89.0,62.3,2,4,3831984.0,650966.4700000001,2021,5,2,20s
1145,1,21,7,42668,2021-08-15 07:23:51.143114312,Sunday,30,30,40171.0,23895.300000000003,91.0,25.2,1,11,1446156.0,602161.56,2021,8,3,20s
1145,1,21,7,40306,2021-09-17 05:37:42.826282624,Friday,30,30,48561.0,36949.0,56.0,3.5,12,8,242805.0,129321.5,2021,9,3,20s
1146,0,21,4,27865,2020-01-22 21:39:09.234923492,Wednesday,30,30,28432.0,24510.2,95.0,58.099999999999994,17,18,2359856.0,1424042.6199999999,2020,1,1,20s
1146,0,21,4,28544,2020-01-25 21:29:30.297029703,Saturday,30,30,3698.0,54143.100000000006,26.0,34.3,12,24,181202.0,1857108.33,2020,1,1,20s
1146,0,21,4,42652,2020-08-13 07:12:45.796579656,Thursday,30,30,11795.0,10201.400000000001,92.0,42.0,1,4,707700.0,428458.80000000005,2020,8,3,20s
1146,0,21,4,36207,2020-09-18 10:32:22.034203420,Friday,30,30,25317.0,23427.800000000003,50.0,21.0,2,4,759510.0,491983.80000000005,2020,9,3,20s
1146,0,21,4,22580,2020-09-29 05:51:40.990099008,Tuesday,30,30,19162.0,45897.50000000001,94.0,23.799999999999997,22,16,651508.0,1092360.5,2020,9,3,20s
1146,0,21,4,14005,2020-10-27 04:56:40.180018000,Tuesday,30,30,49320.0,31681.100000000002,27.0,8.399999999999999,10,18,591840.0,266121.24,2020,10,4,20s
1146,0,21,4,40855,2020-12-14 21:38:43.312331232,Monday,30,30,14183.0,12839.2,42.0,39.199999999999996,11,12,794248.0,503296.63999999996,2020,12,4,20s
1146,0,21,4,26754,2021-02-06 01:13:44.122412240,Saturday,30,30,37666.0,21681.0,16.0,42.699999999999996,5,5,2297626.0,925778.7,2021,2,1,20s
1146,0,21,4,48355,2021-04-12 16:26:03.996399640,Monday,30,30,1427.0,34855.700000000004,41.0,2.0999999999999996,15,5,4281.0,73196.97,2021,4,2,20s
1146,0,21,4,42250,2021-05-15 11:09:40.018001800,Saturday,30,30,26918.0,16055.600000000002,68.0,42.0,11,16,1615080.0,674335.2000000001,2021,5,2,20s
1146,0,21,4,36098,2021-07-22 01:40:31.323132312,Thursday,30,30,29260.0,48909.3,84.0,53.199999999999996,7,17,2223760.0,2601974.76,2021,7,3,20s
1146,0,21,4,28175,2021-08-14 13:52:32.835283528,Saturday,30,30,6158.0,7695.6,74.0,40.599999999999994,12,14,357164.0,312441.36,2021,8,3,20s
1147,1,43,1,46463,2020-02-05 06:18:02.268226822,Wednesday,10,10,43459.0,19099.300000000003,35.279999999999994,49.97999999999999,20,17,1533233.5199999998,954583.014,2020,2,1,40s
1147,1,43,1,17300,2020-09-13 04:22:58.217821780,Sunday,10,10,14575.0,35504.700000000004,81.6,33.599999999999994,24,5,583000.0,1192957.92,2020,9,3,40s
1147,1,43,1,29012,2020-11-21 11:11:49.630963096,Saturday,10,10,47014.0,8151.000000000001,88.8,6.72,11,2,376112.0,54774.72,2020,11,4,40s
1147,1,43,1,27766,2021-01-26 18:10:19.981998200,Tuesday,10,10,43512.0,33306.9,3.36,33.51599999999999,1,3,146200.32,1116314.0603999998,2021,1,1,40s
1147,1,43,1,24064,2021-03-30 07:47:10.963096312,Tuesday,10,10,16228.0,39212.8,68.88,30.575999999999997,4,18,1117784.64,1198970.5728,2021,3,1,40s
1147,1,43,1,12247,2021-06-23 10:49:21.656165616,Wednesday,10,10,21109.0,13601.500000000002,63.599999999999994,14.279999999999998,18,12,358853.0,194229.41999999998,2021,6,2,40s
1147,1,43,1,23369,2021-08-16 00:55:09.450945096,Monday,10,10,27854.0,35486.0,96.0,57.959999999999994,22,4,1921926.0,2056768.5599999998,2021,8,3,40s
1147,1,43,1,15275,2021-08-24 08:40:02.160216016,Tuesday,10,10,3400.0,19075.100000000002,85.2,28.559999999999995,11,11,115600.0,544784.8559999999,2021,8,3,40s
1147,1,43,1,43626,2021-12-05 01:58:40.072007200,Sunday,10,10,24415.0,3033.8,40.8,52.919999999999995,18,1,1538145.0,160548.696,2021,12,4,40s
1148,1,17,1,22698,2020-02-01 21:42:02.052205220,Saturday,30,30,6893.0,36107.5,7.5,20.159999999999997,1,21,661728.0,727927.1999999998,2020,2,1,10s
1148,1,17,1,28194,2020-08-25 22:20:20.522052204,Tuesday,30,30,21088.0,16778.300000000003,12.6,7.35,24,19,738080.0,123320.50500000002,2020,8,3,10s
1148,1,17,1,48660,2020-09-29 23:22:59.297929792,Tuesday,30,30,5499.0,33973.5,29.4,6.3,7,9,164970.0,214033.05,2020,9,3,10s
1148,1,17,1,45014,2021-02-08 16:18:26.030603060,Monday,30,30,46571.0,16793.7,22.8,15.749999999999998,18,1,3492825.0,264500.77499999997,2021,2,1,10s
1148,1,17,1,35046,2021-05-13 18:51:39.909991000,Thursday,30,30,18969.0,42643.700000000004,11.1,19.11,12,20,1726179.0,814921.1070000001,2021,5,2,10s
1148,1,17,1,11093,2021-06-10 02:10:28.622862288,Thursday,30,30,30740.0,19619.600000000002,11.4,16.38,11,11,2397720.0,321369.048,2021,6,2,10s
1148,1,17,1,18826,2021-06-10 10:56:07.776777680,Thursday,30,30,43127.0,31325.800000000003,27.3,16.799999999999997,19,22,3450160.0,526273.44,2021,6,2,10s
1148,1,17,1,46347,2021-08-13 15:05:51.035103512,Friday,30,30,14329.0,23763.300000000003,13.5,3.7799999999999994,17,20,257922.0,89825.27399999999,2021,8,3,10s
1148,1,17,1,49375,2021-09-13 05:15:32.133213320,Monday,30,30,26013.0,41335.8,15.0,17.22,7,7,2133066.0,711802.476,2021,9,3,10s
1149,1,36,10,29595,2020-08-17 21:35:59.135913592,Monday,10,10,13977.0,23886.500000000004,67.2,32.76,14,23,545103.0,782521.7400000001,2020,8,3,30s
1149,1,36,10,38662,2021-01-11 20:43:42.502250224,Monday,10,10,25981.0,22337.7,34.44,38.21999999999999,23,15,894785.6399999999,853746.8939999999,2021,1,1,30s
1149,1,36,10,31561,2021-04-02 05:52:24.194419440,Friday,10,10,9777.0,6639.6,27.599999999999998,82.32,4,3,958146.0,546571.872,2021,4,2,30s
1149,1,36,10,41792,2021-04-23 17:00:46.444644464,Friday,10,10,26138.0,1489.4,96.0,45.35999999999999,17,9,1411452.0,67559.184,2021,4,2,30s
1149,1,36,10,24103,2021-08-21 21:05:35.913591360,Saturday,10,10,32481.0,35517.9,45.6,57.959999999999994,19,5,2241189.0,2058617.484,2021,8,3,30s
1149,1,36,10,34506,2021-09-08 02:36:23.978397840,Wednesday,10,10,45601.0,41544.8,88.8,43.68,17,21,2371252.0,1814676.864,2021,9,3,30s
1149,1,36,10,37179,2021-10-23 08:57:19.063906392,Saturday,10,10,9332.0,29200.600000000002,28.799999999999997,36.12,5,19,401276.0,1054725.672,2021,10,4,30s
1149,1,36,10,43678,2021-12-09 11:06:29.918991896,Thursday,10,10,11522.0,21303.7,69.6,54.599999999999994,11,13,748930.0,1163182.02,2021,12,4,30s
1150,1,58,6,30153,2020-01-24 22:42:48.496849685,Friday,20,20,30027.0,54172.8,5.0,18.9,6,1,810729.0,1023865.9199999999,2020,1,1,50s
1150,1,58,6,49394,2020-02-02 04:42:33.375337533,Sunday,20,20,49628.0,26224.000000000004,43.0,50.4,22,21,3573216.0,1321689.6,2020,2,1,50s
1150,1,58,6,12539,2020-02-04 14:31:51.791179118,Tuesday,20,20,40370.0,6520.8,17.0,26.599999999999998,6,6,1534060.0,173453.28,2020,2,1,50s
1150,1,58,6,30863,2020-05-05 20:45:00.270027002,Tuesday,20,20,45914.0,44478.5,25.0,51.8,22,6,3397636.0,2303986.3,2020,5,2,50s
1150,1,58,6,30461,2020-06-28 03:50:16.741674166,Sunday,20,20,6172.0,25225.2,26.0,12.6,17,7,111096.0,317837.52,2020,6,2,50s
1150,1,58,6,27968,2020-07-22 14:49:00.054005400,Wednesday,20,20,32695.0,9556.800000000001,51.0,24.5,3,13,1144325.0,234141.60000000003,2020,7,3,50s
1150,1,58,6,38175,2020-09-26 13:01:51.251125112,Saturday,20,20,33800.0,25889.600000000002,9.0,34.3,1,7,1656200.0,888013.28,2020,9,3,50s
1150,1,58,6,15740,2020-10-17 15:24:34.347434744,Saturday,20,20,42112.0,5364.700000000001,65.0,36.4,11,2,2189824.0,195275.08000000002,2020,10,4,50s
1150,1,58,6,13214,2020-12-17 21:29:04.374437444,Thursday,20,20,48141.0,32645.800000000003,43.0,67.89999999999999,16,22,4669677.0,2216649.82,2020,12,4,50s
1150,1,58,6,44508,2021-03-11 04:42:59.297929792,Thursday,20,20,7309.0,30380.9,38.0,0.7,13,7,7309.0,21266.63,2021,3,1,50s
1150,1,58,6,22134,2021-07-06 19:28:14.689468944,Tuesday,20,20,27026.0,13709.300000000001,37.0,60.9,13,24,2351262.0,834896.37,2021,7,3,50s
1150,1,58,6,33317,2021-09-09 04:53:21.440144016,Thursday,20,20,36215.0,31706.4,55.0,54.599999999999994,24,23,2824770.0,1731169.44,2021,9,3,50s
1150,1,58,6,42693,2021-12-22 05:44:20.306030600,Wednesday,20,20,36834.0,34468.5,60.0,15.399999999999999,21,13,810348.0,530814.8999999999,2021,12,4,50s
1151,0,64,1,35484,2020-01-07 11:56:36.939693969,Tuesday,20,20,8762.0,11733.7,13.0,21.7,3,9,271622.0,254621.29,2020,1,1,60s
1151,0,64,1,10868,2020-03-15 00:42:20.414041404,Sunday,20,20,42134.0,20684.4,39.0,30.799999999999997,11,11,1853896.0,637079.52,2020,3,1,60s
1151,0,64,1,20990,2020-06-24 05:13:13.879387938,Wednesday,20,20,40247.0,20098.100000000002,76.0,42.0,1,12,2414820.0,844120.2000000001,2020,6,2,60s
1151,0,64,1,16075,2020-09-29 18:07:35.805580556,Tuesday,20,20,27883.0,23414.600000000002,88.0,9.1,22,5,362479.0,213072.86000000002,2020,9,3,60s
1151,0,64,1,29730,2020-10-24 08:36:34.779477948,Saturday,20,20,21815.0,39300.8,24.0,58.099999999999994,20,18,1810645.0,2283376.48,2020,10,4,60s
1151,0,64,1,45367,2021-03-07 14:51:35.589558952,Sunday,20,20,48632.0,9907.7,12.0,57.4,10,9,3987824.0,568701.98,2021,3,1,60s
1151,0,64,1,15644,2021-03-23 05:49:31.377137712,Tuesday,20,20,40145.0,48893.9,2.0,32.9,20,23,1886815.0,1608609.31,2021,3,1,60s
1151,0,64,1,34382,2021-10-12 11:52:52.277227720,Tuesday,20,20,36426.0,48022.700000000004,37.0,18.2,18,7,947076.0,874013.14,2021,10,4,60s
1151,0,64,1,44454,2021-12-03 07:55:32.133213320,Friday,20,20,1356.0,31794.4,76.0,69.3,14,1,134244.0,2203351.92,2021,12,4,60s
1152,0,31,7,30534,2021-02-21 02:10:37.263726368,Sunday,10,10,4528.0,40513.0,31.919999999999998,42.92399999999999,19,6,144533.75999999998,1738980.0119999996,2021,2,1,30s
1152,0,31,7,25578,2021-04-24 22:47:59.567956792,Saturday,10,10,26722.0,32431.300000000003,52.8,28.559999999999995,8,8,908548.0,926237.928,2021,4,2,30s
1152,0,31,7,37409,2021-11-28 22:47:42.286228624,Sunday,10,10,8832.0,7042.200000000001,56.4,11.76,4,19,123648.0,82816.27200000001,2021,11,4,30s
1152,0,31,7,12415,2021-12-11 08:39:53.519351936,Saturday,10,10,39570.0,16591.300000000003,21.599999999999998,73.91999999999999,12,7,3482160.0,1226428.896,2021,12,4,30s
1153,0,12,1,17016,2020-05-30 11:13:59.243924392,Saturday,30,30,27422.0,46880.9,3.0,1.0499999999999998,4,9,137110.0,49224.94499999999,2020,5,2,10s
1153,0,12,1,34703,2020-07-20 12:00:12.961296130,Monday,30,30,28241.0,4534.200000000001,9.299999999999999,15.119999999999997,24,1,2033352.0,68557.104,2020,7,3,10s
1153,0,12,1,33318,2021-04-16 13:17:59.027902792,Friday,30,30,42385.0,14703.7,29.4,5.88,1,7,1186780.0,86457.75600000001,2021,4,2,10s
